date,VOO,QQQ,IWM,DIA,XLK,XLF,XLV,XLY,XLP,XLI,XLU,XLE,XLRE,XLB,SMH,SOXX,IGV,FDN,XBI,IBB,XLC,TAN,ARKK,IEF,TLT,GLD,IAU,SHY
2014-09-25,0.0,0.0,0.0,0.0,0.0,0.0,686.663907359314,0.0,0.0,5.564545482757092e-14,5.186236870207532e-14,0.0,0.0,9.763185632095853e-14,0.0,0.0,0.0,0.0,839.3989480842591,987.1595760650634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-09-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.616166774733794e-14,5.193698777756893e-14,0.0,0.0,9.859037713072325e-14,0.0,0.0,0.0,0.0,1174.1368573074342,1382.3632448257445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-09-29,0.0,0.0,0.0,0.0,0.0,0.0,695.678783126831,0.0,0.0,5.6077386446660217e-14,5.227278785032849e-14,0.0,0.0,9.817957823388043e-14,0.0,0.0,0.0,0.0,846.6582153179169,996.6961896400451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-09-30,0.0,0.0,0.0,0.0,0.0,0.0,2.0515109951019155,0.0,1163.143321737671,5.5993109164736105e-14,5.2347411670168204e-14,0.0,0.0,9.70058862884331e-14,0.0,0.0,0.0,0.0,3.3793501091004083,1369.0347232582092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.006324000167833696,0.0,1151.3779030273438,5.493961701878625e-14,5.2645902205180955e-14,0.0,0.0,9.471717729401398e-14,0.0,0.0,0.0,0.0,0.0,1354.568269177246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-10-02,0.0,0.0,0.0,0.0,0.0,0.0,0.006311000061022199,0.0,6.893684976577807,5.487640604327796e-14,5.257127838534124e-14,0.0,0.0,9.44824403973548e-14,0.0,0.0,0.0,0.0,0.0,2220.406640725708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-10-03,0.0,0.0,0.0,0.0,0.0,0.0,0.006441000366197714,0.0,0.0227199993134037,5.562438450240149e-14,5.29070784581008e-14,0.0,0.0,9.475630135381575e-14,0.0,0.0,0.0,0.0,1163.3402718158723,1382.6154542160034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-10-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.922868437285201e-14,5.545582591979966e-14,5.29070784581008e-14,0.0,0.0,9.473674305499057e-14,0.0,0.0,0.0,0.0,0.0,2238.1938793884274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-10-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.893630057207201e-14,5.4107357258985e-14,2183.429496471405,0.0,0.0,9.307401155524829e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-10-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9651015152554234e-14,5.5076568104257135e-14,2206.308842250824,0.0,0.0,9.428682756049738e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-10-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.915288162423571e-14,5.380184357215868e-14,2208.1966433437346,0.0,0.0,9.197856026725308e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-10-10,0.0,0.0,0.0,0.0,0.0,0.0,1132.2258099487303,0.0,4.939112119470978e-14,5.301172446269629e-14,1334.7881554885864,0.0,0.0,9.057012396299517e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-10-13,0.0,0.0,0.0,0.0,0.0,0.0,6.615247950744501,0.0,1128.5571845146178,5.219000187485656e-14,1332.1204910430909,0.0,0.0,8.824229837092569e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-10-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.291691000881066e-14,2659.8372449798585,0.0,0.0,8.851615932738664e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-10-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.279049207654769e-14,2625.217074726105,0.0,0.0,8.912257106108689e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-10-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.318028304529812e-14,2627.633025,0.0,0.0,9.000283628909669e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-10-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4233775191247975e-14,2642.6897000000004,0.0,0.0,9.11960939955206e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-10-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1134.1402674682618,5.4391800620641896e-14,6.134519785309256,0.0,0.0,9.258497200095333e-14,0.0,0.0,0.0,0.0,1311.5887626674653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-10-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7546359848022639,5.560331417723206e-14,686.0481250000004,0.0,0.0,9.458024681578351e-14,0.0,0.0,0.0,0.0,979.9114360389709,839.1974032180786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-10-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004556000137346936,5.487640604327796e-14,1.879654019546898,0.0,0.0,9.38173463050276e-14,0.0,0.0,0.0,0.0,2184.6110342788697,4.981528099060062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-10-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00455299987794751,5.6087923618621736e-14,1170.7226594924932,0.0,0.0,9.373909818542408e-14,0.0,0.0,0.0,0.0,1379.83703928833,0.009454000091556286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-10-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7970902077546794e-14,5.658306219446571e-14,1181.599064608765,0.0,0.0,9.444331633755303e-14,0.0,0.0,0.0,0.0,0.0,1390.2158059020996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-10-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.801396045706473e-14,5.656199186929628e-14,711.0754968841558,0.0,0.0,9.246759982154804e-14,0.0,0.0,0.0,0.0,859.1361422294616,1018.3794351425171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-10-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8084419352054792e-14,5.756281021169936e-14,720.7301090389257,0.0,0.0,9.3386996571511e-14,0.0,0.0,0.0,0.0,1029.3858360305785,874.6971848831176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-10-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8053103623963164e-14,718.1573950626374,0.8050879917149716,0.0,0.0,9.223286292488885e-14,0.0,0.0,0.0,0.0,1021.8304745460509,868.547723991394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-10-30,0.0,0.0,0.0,0.0,0.0,0.0,724.672,0.0,1.816662089847116e-14,11.16908062591562,0.004545999908952261,0.0,0.0,9.293707361486641e-14,0.0,0.0,0.0,0.0,1048.6862516136166,891.3560437522889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-10-31,0.0,0.0,0.0,0.0,0.0,0.0,1.083046945953474,0.0,1.8284051892382562e-14,0.01656299972543651,0.004547000122575419,0.0,0.0,9.467806069636362e-14,0.0,1200.9008234607697,0.0,0.0,1413.510486427307,1.858818731689512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-11-03,0.0,0.0,0.0,0.0,0.0,0.0,1.0491659386713388e-13,0.0,1.8354510787372622e-14,9.459748309574123e-14,0.004577000046284806,0.0,0.0,9.401296660403643e-14,0.0,1206.963225,0.0,0.0,0.0,1430.0907813949586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-11-04,0.0,0.0,0.0,0.0,0.0,0.0,717.148246498108,0.0,1.8452370197834806e-14,9.454601757073505e-14,5.057726902957619e-13,0.0,0.0,9.303488749544652e-14,0.0,9.01111869812003,0.0,0.0,867.7368112129211,1037.9542430419924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-11-05,0.0,0.0,0.0,0.0,0.0,0.0,0.9622470130921891,0.0,1.8581545336388618e-14,9.512931751710793e-14,1391.7715610504156,0.0,0.0,9.39347184844329e-14,0.0,0.0,0.0,0.0,3.4064569435119676,1181.186947431946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-11-06,0.0,0.0,0.0,0.0,0.0,0.0,1.4891490146962653e-13,0.0,1.862068850328705e-14,9.612435475242271e-14,3.579214035797558,0.0,0.0,9.46976189951888e-14,0.0,0.0,0.0,0.0,1187.8559065208433,1394.2574729507448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-11-07,0.0,0.0,0.0,0.0,0.0,0.0,1.4744115382101734e-13,0.0,1.868723367887371e-14,9.626160487836749e-14,2312.3288750000006,0.0,0.0,9.514753448968199e-14,0.0,0.0,0.0,0.0,5.249635918807865,9.535934646606727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-11-10,0.0,0.0,0.0,0.0,0.0,0.0,1.489369024622172e-13,0.0,1.8769435225290078e-14,9.674196723028178e-14,2325.8126970939643,0.0,0.0,9.540183714731776e-14,0.0,0.0,0.0,0.0,0.0,0.029520000458049922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-11-11,0.0,0.0,0.0,0.0,0.0,0.0,1.4948680980410184e-13,0.0,1.8734205777795048e-14,9.662187664230321e-14,3.000888088989832,0.0,0.0,9.587131094063613e-14,0.0,0.0,0.0,0.0,0.0,2321.9581250000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-11-12,0.0,0.0,0.0,0.0,0.0,0.0,1.4926685022371603e-13,0.0,1.8734205777795048e-14,9.675912676824798e-14,0.004550000000564637,0.0,0.0,9.610605529944672e-14,0.0,0.0,0.0,0.0,2299.7142520408634,3.992732073975135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-11-13,0.0,0.0,0.0,0.0,0.0,0.0,1.49156862042603e-13,0.0,1.8800749460165604e-14,9.648463306080464e-14,5.600453462534514e-13,0.0,0.0,9.61256135982719e-14,0.0,0.0,2278.2905092506408,0.0,9.235226213836858,0.009796333313509256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-11-14,0.0,0.0,0.0,0.0,1197.9893665725708,0.0,1.4792507496697027e-13,0.0,1.8695061117680513e-14,9.660472364878322e-14,5.576874915987227e-13,0.0,0.0,9.641904031570943e-14,0.0,0.0,1403.9935968944549,0.0,0.02238933258075037,5.108343616351793e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-11-17,0.0,0.0,0.0,0.0,0.0,0.0,1.4865095668589967e-13,0.0,2307.065999861145,9.646747352283844e-14,5.650091586034932e-13,0.0,0.0,9.639947455473285e-14,0.0,0.0,0.9123925901413222,0.0,0.005612666702454976,5.120220702638466e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-11-18,0.0,0.0,0.0,0.0,0.0,0.0,2282.872286128235,0.0,0.0,9.71880235951561e-14,5.666224201032221e-13,0.0,0.0,9.7553608201355e-14,0.0,0.0,2.59322422495646e-14,0.0,1.8775461256178865e-13,5.233849683412108e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-11-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2330.237823976135,9.689637034974655e-14,5.661260246665556e-13,0.0,0.0,9.741667772312452e-14,0.0,0.0,2.5673060662972397e-14,0.0,1.8619893140388724e-13,5.215413887740538e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-11-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.078050000000104,9.71537110636699e-14,5.648850834137637e-13,0.0,0.0,9.792528303839606e-14,0.0,0.0,2.5656158742549758e-14,0.0,2271.8783438694,5.212045879908554e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-11-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03876000061045756,2270.457708117676,5.671188155398886e-13,0.0,0.0,9.911853328266857e-14,0.0,0.0,2.58336409970593e-14,0.0,12.44385979270941,5.229595549919956e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-11-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0593383191602592e-13,1212.053699711609,5.624031535693057e-13,0.0,0.0,9.866861778817538e-14,0.0,0.0,2.591252199906354e-14,0.0,1416.377400405121,5.320711502073756e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-11-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0602134638158157e-13,0.6382499999999425,5.624031535693057e-13,0.0,0.0,9.83165087121109e-14,0.0,0.0,2.5980135054119355e-14,0.0,1425.118466118622,1210.257243605042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-11-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0650266759629885e-13,0.005738999938907465,5.648850834137637e-13,0.0,0.0,9.839475683171443e-14,1218.137132736969,0.0,2.6118176807626777e-14,0.0,1438.3517722290042,1.4990920135502694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-11-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0785910842905626e-13,0.0,5.708416866371385e-13,0.0,0.0,9.616473765807366e-14,1218.1420457696915,0.0,2.618297153260417e-14,0.0,1433.115709682465,4.646234925771147e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0715900939628865e-13,0.0,5.719585527002009e-13,0.0,0.0,9.516710025065858e-14,2293.8570071256636,0.0,2.602520952859569e-14,0.0,21.965613429260575,4.596087787496505e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-12-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0753094170198076e-13,0.0,5.758055463260547e-13,0.0,0.0,9.573438046240566e-14,13.292160221099966,0.0,2.602520952859569e-14,0.0,2310.2420116935737,4.69164225560839e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-12-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0676520264712701e-13,0.0,5.741922848263258e-13,0.0,0.0,9.714281676666357e-14,0.055979999542351354,1398.898166696167,2.6135081414732045e-14,0.0,1197.9093690719608,4.712740614420952e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-12-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0667768818157136e-13,0.0,5.736958893896593e-13,0.0,0.0,9.74362434841011e-14,0.002803000068779743,1402.0773895477296,2.6137897058127837e-14,0.0,1191.757736559296,4.681398740481922e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-12-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0687459155615218e-13,0.0,5.692284251374096e-13,0.0,0.0,9.735799536449758e-14,1205.403296470642,0.0,2.618015588920838e-14,0.0,1414.1954838104252,4.721302363630096e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-12-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0665581373810185e-13,0.0,5.738200119182631e-13,0.0,0.0,9.581262858200919e-14,0.0,1221.5506241212845,2.5746307691502425e-14,0.0,1416.991912742615,4.797439888916256e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-12-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0630576422171804e-13,0.0,5.766742146707839e-13,0.0,0.0,9.606693123964495e-14,0.0,754.2158931484222,2.5785748192504545e-14,0.0,1080.1671092273718,920.1962569427495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-12-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0529937290534444e-13,0.0,5.694766228557429e-13,0.0,0.0,9.409120726148856e-14,734.79126977005,896.911752985382,2.5275837322872772e-14,0.0,1056.054973165131,7.361911978149973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-12-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0617449252338456e-13,0.0,5.751850283607844e-13,0.0,0.0,9.416945538109208e-14,0.0,888.3043254409789,2.5301191546848045e-14,0.0,1045.089570861054,735.9243341346746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-12-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0481805169062715e-13,0.0,5.697248205740761e-13,0.0,0.0,9.154820307158508e-14,0.0,733.7954230060577,2.5227944518318017e-14,0.0,1047.273224313355,889.189885567475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-12-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0411795265785954e-13,0.0,5.648850834137637e-13,0.0,0.0,9.105916351729012e-14,0.0,2285.889049392319,2.5180051713763262e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-12-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.037241459086979e-13,0.0,5.643886879770973e-13,0.0,0.0,9.035494536516116e-14,0.0,1368.359023287964,2.484762309864103e-14,0.0,1155.1679221435545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-12-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.052337328832583e-13,0.0,5.74440482544659e-13,0.0,0.0,9.281970889761252e-14,708.0609101211547,883.0247706207275,2.5380072548852286e-14,0.0,1032.2417768417358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-12-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.072465238618443e-13,0.0,5.857332183650127e-13,0.0,0.0,9.493235589184799e-14,1.3023149820326878,4.964088036346416,2.625903689121262e-14,0.0,1455.3992247901915,1232.8032397499085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-12-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0637139589796538e-13,0.0,5.815139518310962e-13,0.0,0.0,9.549964356574647e-14,0.0,752.2020294151306,2.649004592375113e-14,0.0,1071.8616428592682,908.5876494049072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-12-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0739967000364729e-13,0.0,5.830030908022213e-13,0.0,0.0,9.555832592437342e-14,0.0,893.5594796447754,733.106674835968,0.0,1052.0513672267914,0.3811986595154075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-12-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0814352626919273e-13,0.0,5.844922297733464e-13,0.0,0.0,9.630166813630414e-14,1186.1539625,0.0,1399.0381259132387,0.0,0.0,2.5389020274034835e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-12-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0803413736016756e-13,0.0,5.95288617495908e-13,0.0,0.0,9.596912482121624e-14,11.271864875793359,0.0,2328.358082037735,0.0,0.0,2.5830148468459533e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-12-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0820915794544007e-13,0.0,2313.281233647919,0.0,0.0,9.630166813630414e-14,0.019369000053308397,0.0,0.0,0.0,0.0,2.6416883122059794e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-12-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0788099121836457e-13,0.0,1443.7849079437262,0.0,0.0,9.630166813630414e-14,0.0,0.0,0.0,0.0,1229.5530866744996,2.653750435922262e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-12-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0739967000364729e-13,0.0,1400.8761314449316,0.0,0.0,9.596912482121624e-14,0.0,0.0,1187.1747068235397,0.0,3.4015667533874336,2.6245429677491894e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2268.2301029701234,1.060869864036677e-13,0.0,12.985500335693963,0.0,0.0,9.50301697724281e-14,0.0,0.0,4.552767868995672,0.0,0.031076665878278245,2.613600939226532e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0578068577422293e-13,0.0,1183.3907657432562,0.0,0.0,9.516710025065858e-14,0.0,0.0,0.0,0.0,1402.147218864441,2.6393621426806263e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0503682950867749e-13,0.0,0.5014020065314244,0.0,0.0,9.274146077800899e-14,0.0,0.0,0.0,0.0,1420.2972,1201.6540290298462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.049055661561828e-13,0.0,1165.6525618270882,0.0,0.0,9.191987790862614e-14,0.0,0.0,0.0,0.0,1380.185862854004,14.178177525329497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-07,0.0,0.0,0.0,0.0,0.0,0.0,719.2755657577515,0.0,1.0669957097087967e-13,0.0,6.922569776917192,0.0,0.0,9.295663937584299e-14,0.0,0.0,0.0,0.0,1044.7164920196533,871.2183999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-08,0.0,0.0,0.0,0.0,0.0,0.0,740.4621457214356,0.0,1.0831854685446524e-13,0.0,0.004768000031210507,0.0,0.0,9.516710025065858e-14,0.0,0.0,0.0,0.0,1057.8830502510073,898.9944265007017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-09,0.0,0.0,0.0,0.0,0.0,0.0,740.596133342743,0.0,1.0744342723642511e-13,0.0,0.004738000107500093,0.0,0.0,9.467806069636362e-14,0.0,0.0,0.0,0.0,1058.091753353119,899.3328610229489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-12,0.0,0.0,0.0,0.0,0.0,0.0,744.1506333679199,0.0,1.0711525216351082e-13,0.0,0.004727000046463338,0.0,0.0,9.446288209852962e-14,0.0,0.0,0.0,0.0,1063.194232954407,903.6655651145933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-13,0.0,0.0,0.0,0.0,0.0,0.0,732.3139561958313,0.0,1.070933777200413e-13,0.0,6.888596441892038e-13,0.0,0.0,9.340655487033618e-14,0.0,0.0,0.0,0.0,1046.2027158737185,889.1812899078366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-14,0.0,0.0,0.0,0.0,0.0,0.0,2.7159979881287817,0.0,1.0676520264712701e-13,0.0,743.7228193626411,0.0,0.0,9.231110358234098e-14,0.0,0.0,0.0,0.0,1064.4458734603884,904.6971349975582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-15,0.0,0.0,0.0,0.0,0.0,0.0,1.183795417568466e-13,0.0,1.0694023157823831e-13,0.0,1210.421928506089,0.0,0.0,9.213504904430874e-14,0.0,0.0,0.0,0.0,1423.5479118560793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-16,0.0,0.0,0.0,0.0,0.0,0.0,1.2060762581981966e-13,0.0,1.0779347675280892e-13,0.0,737.7355537929541,0.0,0.0,9.36021677071936e-14,0.0,0.0,0.0,0.0,1054.934878076935,887.0780164428711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-20,0.0,0.0,0.0,0.0,0.0,0.0,1.2060762581981966e-13,0.0,1.0823104073474838e-13,0.0,737.4362253952033,0.0,0.0,9.375866394640066e-14,0.0,0.0,0.0,0.0,1053.370173454285,895.4225084976197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-21,0.0,0.0,0.0,0.0,0.0,0.0,1.2084757172493109e-13,0.0,1.087561108364047e-13,0.0,1.9634789634711278,0.0,0.0,9.467806069636362e-14,0.0,0.0,0.0,0.0,1410.4861087646489,1200.760344848633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-22,0.0,0.0,0.0,0.0,0.0,0.0,1.2228724715559962e-13,0.0,1.0985001661833395e-13,0.0,721.7406000000007,0.0,0.0,9.587131094063613e-14,0.0,0.0,0.0,0.0,1035.0238708267216,878.9549294502259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-23,0.0,0.0,0.0,0.0,0.0,0.0,1.2158455216950792e-13,0.0,1.0862484748391001e-13,0.0,728.2842749542243,0.0,0.0,9.438463397892609e-14,0.0,0.0,0.0,0.0,1040.4130707550055,884.3383990448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-26,0.0,0.0,0.0,0.0,0.0,0.0,1.2221868931470048e-13,0.0,1.0862484748391001e-13,0.0,742.626696229554,0.0,0.0,9.479542541361751e-14,0.0,0.0,0.0,0.0,1060.7279982444768,901.7485543083193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-27,0.0,0.0,0.0,0.0,0.0,0.0,1.213446062643965e-13,0.0,1.0737779556017777e-13,0.0,749.9458246536262,0.0,0.0,9.41498970822669e-14,0.0,0.0,0.0,0.0,1071.297389016724,910.5708306884768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-28,0.0,0.0,0.0,0.0,0.0,0.0,1.1959641401164628e-13,0.0,1.0613073529060674e-13,0.0,1217.6005460865028,0.0,0.0,9.244803406057145e-14,0.0,0.0,0.0,0.0,1429.985027526856,2.509309359741407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-29,0.0,0.0,0.0,0.0,0.0,0.0,1.2060762581981966e-13,0.0,1.0698398881101614e-13,0.0,884.6662832679755,0.0,0.0,9.366085752797195e-14,0.0,0.0,0.0,0.0,1041.604012353516,726.3264203979494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-30,0.0,0.0,0.0,0.0,0.0,0.0,1.1872231788527117e-13,0.0,1.050587122979858e-13,0.0,726.1674514137273,0.0,0.0,9.328918269093089e-14,0.0,0.0,0.0,0.0,1037.3681375701908,880.7956425117494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-02,0.0,0.0,0.0,0.0,0.0,0.0,1.1939075356502e-13,0.0,1.0630576422171804e-13,0.0,0.0,0.0,0.0,9.413033132129032e-14,0.0,0.0,0.0,0.0,1393.0147000000004,1184.4593325096132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
