date,strategy,benchmark
2020-11-04,1858628.7596875778,311498.20993108925
2020-11-05,2070447.7252408462,317597.71961523214
2020-11-06,2072917.2257889686,317558.23230271495
2020-11-09,2034778.8596906029,321515.9995527181
2020-11-10,1961794.5157807977,321101.4580712737
2020-11-11,2053162.0587357003,323361.63232297066
2020-11-12,2021608.6785441148,320371.1084496749
2020-11-13,2020511.1460041634,324723.65846486675
2020-11-16,2037522.5863740174,328661.66699861415
2020-11-17,2066332.0305492608,327023.2899090866
2020-11-18,2049869.4611158462,323055.6734209499
2020-11-19,2091025.9893658462,324407.8202047181
2020-11-20,2140688.133134309,322236.46981618897
2020-11-23,2213672.4770441144,324141.34861521446
2020-11-24,2278150.996102529,329392.0166202129
2020-11-25,2311625.0059057972,328849.1940830777
2020-11-27,2343727.0477008945,329786.8295053958
2020-11-30,2320679.4923607,328306.37154594256
2020-12-01,2288303.015097383,331918.6624614135
2020-12-02,2253182.8111506514,332619.4342486172
2020-12-03,2222178.0925625777,332520.7310273215
2020-12-04,2233976.305700895,335382.9437249322
2020-12-07,2265255.2504242603,334761.14656276273
2020-12-08,2311076.3443022855,335728.3899394701
2020-12-09,2200776.731365846,332747.74542430224
2020-12-10,2250164.648999017,332589.8262942279
